node_id,PtID,log,lat
2694.0,283293,-84.55528484,42.7499221
2695.0,283295,-84.55527773,42.75260035
2696.0,283297,-84.55527165,42.7474284
2697.0,283298,-84.55526019,42.74615637
2698.0,283300,-84.55524173,42.68160159
2699.0,283301,-84.55524048,42.70862697
2700.0,283302,-84.55523113,42.68303211
2701.0,283307,-84.55519464,42.68711909
2702.0,283317,-84.55511508,42.68783392
2703.0,283321,-84.55506584,42.70755289
2704.0,283324,-84.55505767,42.76137264
2705.0,283326,-84.5550085,42.70630071
2706.0,283330,-84.55494561,42.71881912
2707.0,283338,-84.55488189,42.68837676
2708.0,283342,-84.55484955,42.67649563
2709.0,283348,-84.5547848,42.7187244
2710.0,283351,-84.55472315,42.67158139
2711.0,283352,-84.55471353,42.67010622
2712.0,283354,-84.5546986,42.67067487
2713.0,283356,-84.55469016,42.70929591
2714.0,283357,-84.55468119,42.70495398
2715.0,283358,-84.55468007,42.66209824
2716.0,283361,-84.55467355,42.75283349
2717.0,283362,-84.55467316,42.67322259
2718.0,283364,-84.55466651,42.70567266
2719.0,283372,-84.55459886,42.66930188
2720.0,283374,-84.55455895,42.67426301
2721.0,283376,-84.55450978,42.67747966
2722.0,283380,-84.55449553,42.71690882
2723.0,283390,-84.55437253,42.71201445
2724.0,283391,-84.55436669,42.76001484
2725.0,283393,-84.55434709,42.75705273
2726.0,283399,-84.55432171,42.67795609
2727.0,283401,-84.55431203,42.70733342
2728.0,283402,-84.55429835,42.68948931
2729.0,283406,-84.55426454,42.75260044
2730.0,283411,-84.55422656,42.75185563
2731.0,283415,-84.55416190000001,42.71831132
2732.0,283425,-84.55408942,42.71201272
2733.0,283426,-84.55408559,42.72195355
2734.0,283427,-84.55407803,42.72614751
2735.0,283430,-84.55405555,42.7100857
2736.0,283436,-84.55397125,42.72587295
2737.0,283437,-84.55396853,42.72614797
2738.0,283438,-84.55396655,42.72557423
2739.0,283440,-84.55396171,42.67485695
2740.0,283442,-84.55395418,42.72642988
2741.0,283444,-84.55394443,42.714877
2742.0,283446,-84.55394362,42.7149705
2743.0,283448,-84.55393074,42.73002799
2744.0,283450,-84.55391951,42.73266932
2745.0,283452,-84.55391861,42.72871243
2746.0,283453,-84.55391762,42.72740312
2747.0,283455,-84.55390714,42.71605484
2748.0,283458,-84.55389561,42.73134519
2749.0,283460,-84.55389445,42.71377883
2750.0,283461,-84.55389054,42.73363113
2751.0,283462,-84.55388884,42.71232304
2752.0,283465,-84.55387274,42.73468485
2753.0,283468,-84.55385644,42.73599696
2754.0,283469,-84.55384232,42.75465646
2755.0,283473,-84.55382622,42.76365719
2756.0,283474,-84.55382489,42.75885883
2757.0,283475,-84.55382376,42.73729648
2758.0,283477,-84.55381747,42.73861409
2759.0,283480,-84.55380562,42.73993933
2760.0,283481,-84.55380519,42.75260347
2761.0,283483,-84.55380253,42.75355544
2762.0,283484,-84.55380143,42.75233449
2763.0,283485,-84.55379326,42.7406703
2764.0,283486,-84.55378022,42.74091277
2765.0,283492,-84.55375466,42.69520671
2766.0,283493,-84.5537511,42.74484383
2767.0,283495,-84.55374722,42.74352118
2768.0,283496,-84.55374185,42.68569217
2769.0,283497,-84.55374152,42.74219788
2770.0,283498,-84.55373947,42.68304546
2771.0,283505,-84.55372209,42.6974489
2772.0,283509,-84.55371452,42.68782581
2773.0,283510,-84.5537145,42.74613694
2774.0,283511,-84.55371295,42.68950053
2775.0,283512,-84.55370992,42.74872713
2776.0,283513,-84.55370974,42.74742618
2777.0,283514,-84.55370194,42.68838746
2778.0,283516,-84.55369358,42.68886687
2779.0,283519,-84.55366448,42.67067058
2780.0,283521,-84.55365450000001,42.67240067
2781.0,283522,-84.55365347,42.66930505
2782.0,283524,-84.55364578,42.67779825
2783.0,283530,-84.55362377,42.70837467
2784.0,283535,-84.55360507,42.71749772
2785.0,283540,-84.55356021,42.71819429
2786.0,283542,-84.55354992,42.72091894
2787.0,283544,-84.55353643,42.72194068
2788.0,283545,-84.55353231,42.6780402
2789.0,283548,-84.55350578,42.72119514
2790.0,283549,-84.55349887,42.75216136
2791.0,283551,-84.55349177,42.72025784
2792.0,283554,-84.55345375,42.72325825
2793.0,283557,-84.55344721,42.67650233
2794.0,283563,-84.55338959999999,42.70663424
2795.0,283568,-84.55335888,42.70725347
2796.0,283570,-84.55334368,42.75796348
2797.0,283571,-84.55334332,42.70474696
2798.0,283572,-84.55334035,42.70515886
2799.0,283589,-84.55310877,42.65483474
2800.0,283590,-84.55308618,42.70225479
2801.0,283593,-84.55305566,42.73362348
2802.0,283595,-84.55305153,42.67526404
2803.0,283597,-84.55304759999999,42.6723967
2804.0,283605,-84.55291893,42.68567865
2805.0,283607,-84.55289846,42.70362523
2806.0,283608,-84.55289761,42.7610934
2807.0,283610,-84.55287268,42.68885965
2808.0,283613,-84.55286162,42.76694308
2809.0,283615,-84.55285014,42.75180928
2810.0,283616,-84.55284715,42.75520649
2811.0,283617,-84.5528453,42.68782158
2812.0,283619,-84.55282915,42.68949975
2813.0,283620,-84.55282718,42.69166769
2814.0,283622,-84.55282679,42.69024492
2815.0,283623,-84.55282518,42.70144947
2816.0,283625,-84.55281508,42.67650295
2817.0,283627,-84.55280285,42.69519696
2818.0,283628,-84.55280125,42.69299321
2819.0,283630,-84.55279799,42.69510532
2820.0,283631,-84.55279499999999,42.75886399
2821.0,283632,-84.55279444,42.67728718
2822.0,283634,-84.55278899,42.69447958
2823.0,283639,-84.55277918,42.76003774
2824.0,283640,-84.55277784,42.69608659
2825.0,283642,-84.55275411,42.697448200000004
2826.0,283646,-84.55272395,42.70030437
2827.0,283647,-84.55272372,42.69875886
2828.0,283651,-84.55269338,42.75465158
2829.0,283654,-84.55268455,42.75795991
2830.0,283657,-84.55266965,42.75704883
2831.0,283659,-84.55264472,42.68665505
2832.0,283666,-84.55261196,42.75357
2833.0,283669,-84.5526008,42.75259751
2834.0,283674,-84.5525546,42.70280543
2835.0,283675,-84.55254962,42.75170812
2836.0,283676,-84.55253427,42.762158
2837.0,283683,-84.55251314,42.71200614
2838.0,283687,-84.55248256,42.67239301
2839.0,283692,-84.55244523,42.66405661
2840.0,283693,-84.55242774,42.71306558
2841.0,283694,-84.55242309999998,42.71286556
2842.0,283695,-84.55242221,42.75674263
2843.0,283696,-84.55242076,42.66931527
2844.0,283699,-84.55241351,42.71376534
2845.0,283702,-84.55240533,42.71431166
2846.0,283704,-84.55238905,42.7148924
2847.0,283705,-84.55238686,42.71561141
2848.0,283706,-84.55238539,42.71605335
2849.0,283708,-84.55237640000001,42.71661868
2850.0,283711,-84.55236953,42.72091953
2851.0,283712,-84.55236673,42.72118672
2852.0,283713,-84.55236466,42.72025368
2853.0,283714,-84.55236314,42.71690539
2854.0,283715,-84.55236281,42.73353408
2855.0,283716,-84.55236190000001,42.6856758
2856.0,283717,-84.55235961,42.72192916
2857.0,283718,-84.5523587,42.73370696
2858.0,283719,-84.55235197,42.71928918
2859.0,283720,-84.55235179,42.71820188
2860.0,283721,-84.55235084,42.72322988
2861.0,283722,-84.55234446,42.72585545
2862.0,283723,-84.55234162,42.72554691
2863.0,283724,-84.55233697,42.724339
2864.0,283725,-84.55233544,42.72609135
2865.0,283726,-84.55233207,42.72467132
2866.0,283729,-84.55232565,42.72640682
2867.0,283730,-84.55231953,42.70197158
2868.0,283731,-84.55231605,42.68488542
2869.0,283734,-84.55230451,42.72739168
2870.0,283735,-84.55229221,42.72869821
2871.0,283736,-84.55229212,42.73000876
2872.0,283738,-84.55226794,42.73264553
2873.0,283740,-84.55226064,42.73133481
2874.0,283741,-84.55225992,42.73329765
2875.0,283742,-84.55225294,42.73392755
2876.0,283743,-84.55225008,42.73468435
2877.0,283744,-84.5522487,42.67839313
2878.0,283745,-84.55224084,42.67798494
2879.0,283749,-84.55222812,42.73599286
2880.0,283750,-84.55221767,42.67437325
2881.0,283751,-84.55220586,42.73728662
2882.0,283755,-84.55219866,42.70378488
2883.0,283758,-84.55218413,42.70637664
2884.0,283759,-84.55217863,42.70515903
2885.0,283761,-84.55216172,42.74091127
2886.0,283762,-84.55216145,42.70727670000001
2887.0,283763,-84.55215766,42.71056192
2888.0,283765,-84.55215353,42.74220428
2889.0,283767,-84.55215141,42.73353239
2890.0,283769,-84.55215057,42.74743437
2891.0,283771,-84.55214869,42.73370484
2892.0,283772,-84.55214309,42.74875183
2893.0,283774,-84.55214058,42.74351197
2894.0,283778,-84.55212357,42.74611619
2895.0,283779,-84.5521225,42.71199837
2896.0,283780,-84.55211716,42.74481975
2897.0,283791,-84.55197992,42.70089717
2898.0,283792,-84.55196314,42.68037366
2899.0,283809,-84.55181016,42.75755363
2900.0,283811,-84.55180506,42.76003323
2901.0,283812,-84.55180176,42.75885878
2902.0,283813,-84.55180076,42.75795819
2903.0,283814,-84.55179997,42.76111188
2904.0,283815,-84.5517955,42.76214466
2905.0,283819,-84.55178214,42.76361679
2906.0,283820,-84.55177239,42.75588545
2907.0,283821,-84.55176919,42.68058251
2908.0,283824,-84.55175783,42.76695262
2909.0,283827,-84.55174643,42.69609045
2910.0,283828,-84.55173679,42.76971909
2911.0,283838,-84.55165554,42.68302337
2912.0,283846,-84.55159212,42.69639071
2913.0,283855,-84.55154759,42.69746275
2914.0,283868,-84.55147968,42.69874015
2915.0,283869,-84.55147922,42.67053194
2916.0,283872,-84.55146864,42.74874009
2917.0,283888,-84.55136359,42.7336144
2918.0,283896,-84.55129372,42.67233482
2919.0,283900,-84.55127395,42.69920248
2920.0,283901,-84.55126433,42.75072249
2921.0,283904,-84.55123472,42.75521469
2922.0,283907,-84.55118737,42.70378439
2923.0,283909,-84.5511801,42.74610254
2924.0,283912,-84.55117823,42.75165641
2925.0,283916,-84.55116194,42.67436395
2926.0,283917,-84.55115874,42.70515601
2927.0,283918,-84.55115777,42.7105732
2928.0,283920,-84.55115243,42.70636787
2929.0,283921,-84.55114423,42.71197383
2930.0,283922,-84.55114237,42.70926009
2931.0,283924,-84.55113670000001,42.70727001
2932.0,283930,-84.55111822,42.71315013
2933.0,283931,-84.5511129,42.71349872
2934.0,283942,-84.55104878,42.67775318
2935.0,283945,-84.55103532,42.74351907
2936.0,283947,-84.55102377,42.66208671
2937.0,283950,-84.55100988,42.7440932
2938.0,283951,-84.5510053,42.7535764
2939.0,283956,-84.55098463,42.67743929
2940.0,283957,-84.55098134,42.75261438
2941.0,283962,-84.55096231,42.75059753
2942.0,283965,-84.5509457,42.7516531
2943.0,283967,-84.55092476,42.74744991
2944.0,283971,-84.55086468,42.76790128
2945.0,283973,-84.55086276,42.67771999
2946.0,283978,-84.55082004,42.74481525
2947.0,283985,-84.55078465,42.72551804
2948.0,283987,-84.55077884,42.72023779
2949.0,283989,-84.55077406,42.72583113
2950.0,283992,-84.55076846,42.72191163
2951.0,283995,-84.55076117,42.72604458
2952.0,283996,-84.55075625,42.74220598
2953.0,283997,-84.55075579,42.72635714
2954.0,284002,-84.55072244,42.72322534
2955.0,284004,-84.5507139,42.72366188
2956.0,284006,-84.55071022,42.7273833
2957.0,284010,-84.55068433,42.72868857
2958.0,284013,-84.55067397,42.73132296
2959.0,284014,-84.55066792,42.730017700000005
2960.0,284015,-84.55066265,42.73263935
2961.0,284020,-84.55064083,42.73361508
2962.0,284022,-84.55062927,42.73465849
2963.0,284023,-84.55062506,42.73598532
2964.0,284024,-84.55062223,42.73727433
2965.0,284036,-84.55057605,42.74091702
2966.0,284037,-84.55056817,42.69744378
2967.0,284039,-84.55056706,42.76622927
2968.0,284040,-84.55056453,42.74054176
2969.0,284044,-84.55054771,42.68566909
2970.0,284047,-84.55052788,42.68663329
2971.0,284048,-84.55052506,42.69513531
2972.0,284050,-84.55051427,42.69447064
2973.0,284051,-84.5505142,42.69560129
2974.0,284052,-84.55050533,42.68780131
2975.0,284053,-84.55050348,42.74352873
2976.0,284054,-84.55050129,42.76696915
2977.0,284056,-84.55049387,42.69300108
2978.0,284057,-84.55048514,42.68884929
2979.0,284060,-84.55047234,42.68948568
2980.0,284061,-84.55046859,42.69024513
2981.0,284062,-84.55046218,42.69165782
2982.0,284079,-84.55037437,42.75082545
2983.0,284084,-84.55032325,42.74745916
2984.0,284087,-84.55029765,42.75396691
2985.0,284092,-84.55024972,42.71428563
2986.0,284093,-84.55024851,42.71556345
2987.0,284094,-84.55024798,42.74907003
2988.0,284095,-84.55024635,42.76624355
2989.0,284096,-84.55023747,42.71487776
2990.0,284101,-84.55022424,42.68012312
2991.0,284103,-84.55020036,42.68304715
2992.0,284112,-84.55014823,42.76696422
2993.0,284113,-84.55014416,42.76360695
2994.0,284114,-84.55013929,42.75377457
2995.0,284116,-84.55013123,42.70515082
2996.0,284119,-84.55011044,42.70636812
2997.0,284120,-84.55010849,42.70378369
2998.0,284121,-84.55009538,42.70726899
2999.0,284123,-84.55008755,42.6964464
3000.0,284124,-84.55008145,42.7336165
3001.0,284126,-84.55005464,42.70924264
3002.0,284129,-84.55002387,42.672410799999994
3003.0,284134,-84.54997326,42.75357294
3004.0,284136,-84.54997135,42.66087764
3005.0,284139,-84.54996065,42.72574205
3006.0,284141,-84.54993674,42.72639802
3007.0,284150,-84.54986753,42.66521258
3008.0,284154,-84.54984506,42.74352541
3009.0,284155,-84.54984259,42.66932646
3010.0,284158,-84.54983163,42.71195021
3011.0,284161,-84.54981044,42.74092544
3012.0,284163,-84.54980448,42.71313492
3013.0,284165,-84.54978898,42.71428365
3014.0,284171,-84.54973433,42.74993637
3015.0,284172,-84.54972688,42.721911
3016.0,284175,-84.54970741,42.67453886
3017.0,284176,-84.54970422,42.72322096
3018.0,284180,-84.54966733,42.76626583
3019.0,284184,-84.54964358,42.76695637
3020.0,284187,-84.54963372,42.76788383
3021.0,284188,-84.54963323,42.76574666
3022.0,284191,-84.54960762,42.76970473
3023.0,284194,-84.54958377,42.74743496
3024.0,284195,-84.54958045,42.75885154
3025.0,284196,-84.54957963,42.669324200000005
3026.0,284197,-84.54957923,42.74994727
3027.0,284198,-84.54957669,42.75006931
3028.0,284199,-84.54957495,42.75588403
3029.0,284200,-84.54957452,42.75795578
3030.0,284201,-84.54957422,42.75069581
3031.0,284202,-84.54957232,42.7553529
3032.0,284203,-84.54957037,42.75673365
3033.0,284205,-84.54956477,42.74906113
3034.0,284206,-84.5495628,42.7526266
3035.0,284214,-84.54952804,42.75164184
3036.0,284220,-84.54948609,42.7254961
3037.0,284226,-84.54945089,42.72190868
3038.0,284227,-84.549447,42.69744045
3039.0,284229,-84.54943474,42.76001522
3040.0,284237,-84.54938015,42.73362148
3041.0,284238,-84.54937016,42.76212679
3042.0,284240,-84.54936106,42.73727875
3043.0,284248,-84.54928061,42.71659413
3044.0,284251,-84.54926581,42.72322325
3045.0,284252,-84.5492624,42.76108374
3046.0,284253,-84.54925845,42.68662718
3047.0,284255,-84.54924929,42.72023725
3048.0,284259,-84.54922197,42.76278938
3049.0,284264,-84.54919775,42.72591743
3050.0,284266,-84.54919075,42.73925343
3051.0,284267,-84.54917269,42.72639876
3052.0,284268,-84.549171,42.72738723
3053.0,284269,-84.5491647,42.73000981
3054.0,284270,-84.54916451,42.72190146
3055.0,284272,-84.54915527,42.72868234
3056.0,284273,-84.54915340000001,42.72349732
3057.0,284275,-84.54914671,42.7152858
3058.0,284277,-84.54914404,42.71776749
3059.0,284287,-84.5490981,42.67022716
3060.0,284288,-84.54908968,42.72308653
3061.0,284300,-84.54895577,42.74091328
3062.0,284302,-84.54895040000001,42.75068532
3063.0,284305,-84.54893694,42.71195147
3064.0,284308,-84.54891998,42.74742147
3065.0,284311,-84.54890697,42.718002899999995
3066.0,284314,-84.54887936,42.74905541
3067.0,284316,-84.54887648,42.68662534
3068.0,284317,-84.54887140000001,42.75163624
3069.0,284318,-84.54887133,42.72189991
3070.0,284319,-84.54886649,42.76107937
3071.0,284323,-84.54880342,42.75068232
3072.0,284324,-84.54877335,42.74654673
3073.0,284325,-84.54876481,42.75162274
3074.0,284331,-84.54868954,42.66296811
3075.0,284333,-84.54866209,42.73729229999999
3076.0,284345,-84.54858507,42.73972701
3077.0,284350,-84.54856766,42.71311894
3078.0,284402,-84.54833886,42.72935936
3079.0,284408,-84.54832534,42.76787467
3080.0,284410,-84.54832018,42.72550916
3081.0,284413,-84.54830304,42.76568305
3082.0,284414,-84.54829427,42.73363882
3083.0,284415,-84.54829325,42.76969401
3084.0,284416,-84.54828061,42.74090517
3085.0,284419,-84.54823698,42.71658493
3086.0,284421,-84.54823209999999,42.71428647
3087.0,284424,-84.54821905,42.75884425
3088.0,284425,-84.54820577,42.71562217
3089.0,284426,-84.54820475,42.75794359
3090.0,284427,-84.54820338,42.75674891
3091.0,284438,-84.54813125,42.76381336
3092.0,284447,-84.54808777,42.69562803
3093.0,284448,-84.54808751,42.68564707
3094.0,284449,-84.54808711,42.68559165
3095.0,284450,-84.54808477,42.69651541
3096.0,284452,-84.5480842,42.68484453
3097.0,284455,-84.54807328,42.68304099
3098.0,284456,-84.54807063,42.66931646
3099.0,284459,-84.54806283,42.73364025
3100.0,284460,-84.54806109,42.69298656
3101.0,284461,-84.54805904,42.67949925
3102.0,284463,-84.54805566,42.69450451
3103.0,284465,-84.54805465,42.69247449
3104.0,284466,-84.54805428,42.68108508
3105.0,284467,-84.54805400000001,42.75068544
3106.0,284468,-84.5480524,42.69165782
3107.0,284472,-84.54804985,42.69743131
3108.0,284473,-84.54804845,42.74904558
3109.0,284474,-84.54804721,42.6909885
3110.0,284477,-84.54804558,42.69780198
3111.0,284478,-84.54804545,42.67041404
3112.0,284479,-84.54804445,42.75152774
3113.0,284480,-84.54804331,42.68779195
3114.0,284481,-84.54804317,42.74854078
3115.0,284482,-84.54804223,42.69021963
3116.0,284483,-84.54803923,42.69952359
3117.0,284484,-84.54803845,42.70090116
3118.0,284485,-84.54803841,42.69942063
3119.0,284486,-84.5480373,42.70127998
3120.0,284488,-84.54803587,42.688832500000004
3121.0,284489,-84.54803567,42.6991622
3122.0,284491,-84.54803453,42.70198113
3123.0,284492,-84.54803278,42.68843215
3124.0,284495,-84.54802682,42.74960652
3125.0,284498,-84.54802394,42.74740702
3126.0,284499,-84.54802389,42.70282715
3127.0,284504,-84.54801669,42.74654246
3128.0,284506,-84.54801288,42.7051774
3129.0,284507,-84.54800801,42.70638448
3130.0,284508,-84.54800593,42.7434931
3131.0,284509,-84.54800568,42.74511116
3132.0,284510,-84.54800528,42.70687541
3133.0,284511,-84.54800474,42.70378894
3134.0,284512,-84.54800456,42.70726159
3135.0,284513,-84.54800265,42.70602315
3136.0,284514,-84.5480022,42.70765261
3137.0,284515,-84.54800024,42.74267177
3138.0,284516,-84.54799913,42.70840182
3139.0,284518,-84.54798890000001,42.75587302
3140.0,284519,-84.54798879,42.740905
3141.0,284520,-84.54798309999998,42.7102397
3142.0,284523,-84.54797979,42.70924355
3143.0,284524,-84.54797652,42.71102225
3144.0,284529,-84.5479498,42.67772264
3145.0,284532,-84.54790733,42.72321665
3146.0,284533,-84.54789806,42.73000299
3147.0,284538,-84.54787735,42.71560895
3148.0,284551,-84.5478172,42.72969312
3149.0,284556,-84.54779124,42.73190101
3150.0,284557,-84.54778496,42.73363431
3151.0,284562,-84.547764,42.71657726
3152.0,284563,-84.54776170000001,42.7119619
3153.0,284564,-84.54775089,42.73259879
3154.0,284566,-84.54774152,42.75148258
3155.0,284571,-84.54771916,42.6884302
3156.0,284572,-84.54771640000001,42.68932116
3157.0,284574,-84.54771008,42.69022094
3158.0,284576,-84.54770554,42.68754607
3159.0,284577,-84.54770129,42.67662006
3160.0,284580,-84.54769228,42.68670714
3161.0,284581,-84.54769217,42.73167732
3162.0,284584,-84.54768369,42.72435393
3163.0,284586,-84.54767159,42.67157175
3164.0,284590,-84.54763788,42.76472115
3165.0,284591,-84.54763223,42.75153604
3166.0,284594,-84.5475899,42.7286833
3167.0,284604,-84.54752232,42.71657586
3168.0,284605,-84.54751943,42.70377814
3169.0,284607,-84.54749659999999,42.73137796
3170.0,284609,-84.54747234,42.75580169
3171.0,284613,-84.54741687,42.71312542
3172.0,284614,-84.5474163,42.7516404
3173.0,284617,-84.54734005,42.6810815
3174.0,284622,-84.54728349,42.72588267
3175.0,284627,-84.54720376,42.73316106
3176.0,284634,-84.54716214,42.75881017
3177.0,284636,-84.54714857,42.72999848
3178.0,284640,-84.54712694,42.75808457
3179.0,284648,-84.547086,42.72060998
3180.0,284656,-84.54704915,42.67083014
3181.0,284657,-84.54704678,42.72190367
3182.0,284659,-84.54703607,42.69435194
3183.0,284660,-84.54703446,42.72322262
3184.0,284661,-84.54702902,42.66931137
3185.0,284662,-84.54702436,42.72534769
3186.0,284663,-84.54702151,42.71428715
3187.0,284665,-84.54701349,42.70923137
3188.0,284668,-84.54699116,42.70987874
3189.0,284669,-84.54698537,42.72434929
3190.0,284672,-84.5469415,42.72548545
3191.0,284673,-84.54693884,42.72558617
3192.0,284675,-84.54693347,42.72578949
3193.0,284676,-84.54693007,42.72588899
3194.0,284678,-84.54692664,42.72637869
3195.0,284680,-84.54692322,42.72736413
3196.0,284691,-84.54686362,42.69246126
3197.0,284695,-84.54683879999999,42.69318772
3198.0,284700,-84.54682141,42.69430196
3199.0,284704,-84.54677682,42.69743255
3200.0,284706,-84.54676709,42.68609036
3201.0,284707,-84.54676557,42.68559728
3202.0,284708,-84.54676476,42.69785434
3203.0,284711,-84.54675119,42.68522676
3204.0,284715,-84.54673406,42.69944557
3205.0,284718,-84.54672716,42.7152492
3206.0,284723,-84.5467204,42.69905913
3207.0,284724,-84.54671965,42.70127036
3208.0,284726,-84.54671439,42.69994972
3209.0,284740,-84.54661891,42.70410868
3210.0,284742,-84.54661207,42.71559852
3211.0,284746,-84.54658584,42.73362561
3212.0,284747,-84.54656919,42.73587574
3213.0,284750,-84.54654453,42.75466345
3214.0,284752,-84.54653536,42.75405245
3215.0,284753,-84.54653258,42.73724277
3216.0,284754,-84.54652215,42.70356391
3217.0,284757,-84.54651414,42.75551338
3218.0,284758,-84.54651257,42.73989897
3219.0,284760,-84.54650576,42.74038412
3220.0,284761,-84.54650028,42.73314111
3221.0,284762,-84.54649785,42.74087571
3222.0,284764,-84.54649205,42.742664500000004
3223.0,284765,-84.54648623,42.74447313
3224.0,284766,-84.54648567,42.76381173
3225.0,284767,-84.54648373,42.7159891
3226.0,284768,-84.54648252,42.74375319
3227.0,284769,-84.54647855,42.74508258
3228.0,284770,-84.54646140000001,42.76470443
3229.0,284771,-84.54645973,42.74741062
3230.0,284772,-84.54645763,42.74653551
3231.0,284773,-84.54645005,42.76563093
3232.0,284774,-84.54644173,42.76787241
3233.0,284776,-84.54643877,42.76969384
3234.0,284779,-84.54642971,42.68023844
3235.0,284784,-84.54636659,42.70602085
3236.0,284786,-84.54636444,42.70685877
3237.0,284789,-84.5463594,42.705164200000006
3238.0,284791,-84.54633352,42.75068161
3239.0,284795,-84.54630436,42.71656348
3240.0,284801,-84.54627647,42.72546646
3241.0,284804,-84.54627209,42.74959378
3242.0,284806,-84.54626101,42.74851543
3243.0,284811,-84.54615720000001,42.72557635
3244.0,284812,-84.54615455,42.72637571
3245.0,284819,-84.54607691,42.75163368
3246.0,284820,-84.54606491,42.70763234
3247.0,284825,-84.54601659,42.70837162
3248.0,284826,-84.54600943,42.71312827
3249.0,284827,-84.54600468,42.71197378
3250.0,284828,-84.54599929,42.74967407
3251.0,284829,-84.54599844,42.70922674
3252.0,284830,-84.54599508,42.7175615
3253.0,284831,-84.54599211,42.7102593
3254.0,284833,-84.54598755,42.72577897
3255.0,284834,-84.54598473,42.71099163
3256.0,284835,-84.54597772,42.71426429
3257.0,284838,-84.54594083,42.72589056
3258.0,284846,-84.5458536,42.67268444
3259.0,284852,-84.54580257,42.7175653
3260.0,284853,-84.54578479999999,42.72998289
3261.0,284857,-84.54574105,42.72546238
3262.0,284858,-84.54573373,42.72434078
3263.0,284859,-84.5457012,42.67178944
3264.0,284860,-84.54569038,42.72556339
3265.0,284862,-84.54568621,42.67653233
3266.0,284864,-84.54567229,42.70807226
3267.0,284866,-84.54566562,42.75163775
3268.0,284875,-84.54560884,42.75331726
3269.0,284876,-84.54560117,42.75550674
3270.0,284877,-84.54559387,42.72577039
3271.0,284878,-84.54559377,42.75869865
3272.0,284880,-84.54559246,42.681565
3273.0,284881,-84.54558938,42.75806567
3274.0,284883,-84.54558827,42.67275841
3275.0,284887,-84.5455772,42.67210924
3276.0,284888,-84.54557713,42.72411619
3277.0,284891,-84.54557168,42.75120944
3278.0,284892,-84.54557120000001,42.67182568
3279.0,284893,-84.54557073,42.67516219
3280.0,284895,-84.54556559999999,42.67156135
3281.0,284897,-84.54555831,42.71920128
3282.0,284898,-84.54555257,42.71925765
3283.0,284899,-84.54555129,42.72588259
3284.0,284903,-84.54554376,42.66930934
3285.0,284904,-84.54554141,42.67086585
3286.0,284905,-84.54553921,42.67622948
3287.0,284906,-84.54553737,42.72015966
3288.0,284907,-84.54553071,42.72032268
3289.0,284910,-84.54552364,42.75135322
3290.0,284912,-84.54551834,42.72077467
3291.0,284915,-84.54546663,42.69397869
3292.0,284916,-84.54546286,42.69482271
3293.0,284917,-84.54546267,42.72188135
3294.0,284918,-84.54546158,42.69562032
3295.0,284921,-84.54545851,42.69652747
3296.0,284924,-84.54545458,42.6974328
3297.0,284925,-84.54544423,42.75164249
3298.0,284928,-84.54543298,42.67186421
3299.0,284930,-84.54542039,42.72278036
3300.0,284931,-84.5454192,42.75111374
3301.0,284934,-84.54540438,42.72320472
3302.0,284939,-84.54538164,42.75127887
3303.0,284940,-84.54536888,42.72827783
3304.0,284945,-84.54533894,42.72811498
3305.0,284946,-84.54532681,42.71183767
3306.0,284947,-84.54532482,42.71197277
3307.0,284948,-84.54532401,42.67167907
3308.0,284949,-84.54532302,42.71209516
3309.0,284955,-84.54529936,42.75163819
3310.0,284957,-84.54528575,42.68502262
3311.0,284959,-84.54527788,42.68518694
3312.0,284961,-84.54527342,42.68614166
3313.0,284964,-84.54526543,42.68669016
3314.0,284965,-84.54526178,42.68842558
3315.0,284966,-84.54526011,42.68754106
3316.0,284967,-84.54525859999998,42.72413751
3317.0,284969,-84.54524653,42.67191618
3318.0,284970,-84.54524577,42.72419211
3319.0,284972,-84.54523909999999,42.68930977
3320.0,284973,-84.54523635,42.69022732
3321.0,284975,-84.5452277,42.6909828
3322.0,284977,-84.54521879,42.69171839
3323.0,284978,-84.54521809,42.69319365
3324.0,284979,-84.54521758,42.69245622
3325.0,285006,-84.54513278,42.72188673
3326.0,285014,-84.54509543,42.74914159
3327.0,285017,-84.54508084,42.71700016
3328.0,285025,-84.54505216,42.67193576
3329.0,285026,-84.54504898,42.72505243
3330.0,285028,-84.54503167,42.72545782
3331.0,285030,-84.54500995,42.7255594
3332.0,285034,-84.54496589,42.71596669
3333.0,285035,-84.54496533,42.72576467
3334.0,285038,-84.54494795,42.7269701
3335.0,285043,-84.54492023,42.72588498
3336.0,285045,-84.54486311,42.72545391
3337.0,285047,-84.54484353,42.72555926
3338.0,285051,-84.54480793,42.70735672
3339.0,285052,-84.54480082,42.74854693
3340.0,285053,-84.5447986,42.72576048
3341.0,285054,-84.54477976,42.70802845
3342.0,285055,-84.54477189,42.70921692
3343.0,285056,-84.54476953,42.7258805
3344.0,285058,-84.54475856,42.70988649
3345.0,285059,-84.54475676,42.72187878
3346.0,285060,-84.54475297,42.70126516
3347.0,285064,-84.54473653,42.70279985
3348.0,285065,-84.54473517,42.70205782
3349.0,285066,-84.54473157,42.726925200000004
3350.0,285067,-84.54472751,42.72833639
3351.0,285068,-84.54472675,42.72812367
3352.0,285069,-84.54472499,42.70351908
3353.0,285071,-84.54472345,42.72719588
3354.0,285073,-84.54471591,42.75364053
3355.0,285076,-84.54470959999999,42.70515017
